Title,Link,Label,Source
"Beti Bachao, Beti Padhao is a success, Rahul Gandhi. Save the rhetoric",https://www.opindia.com/2019/01/beti-bachao-beti-padhao-is-a-success-rahul-gandhi-save-the-rhetoric/,No conclusion,opIndia
"Fact-Check: As claimed by Navbharat Times journalist, was Railway serving food marked for 20th January on 19th?",https://www.opindia.com/2019/01/fact-check-as-claimed-by-navbharat-times-journalist-was-railway-serving-food-marked-for-20th-january-on-19th/,No conclusion,opIndia
Media spreads half-truths about central government debt under Modi,https://www.opindia.com/2019/01/media-spreads-half-truths-about-central-government-debt-under-modi/,No conclusion,opIndia
Fact-check: Was the photo shared by Vinod Kapri that of Nehru after taking holy dip in Kumbh 1954,https://www.opindia.com/2019/01/fact-check-was-the-photo-shared-by-vinod-kapri-that-of-nehru-after-taking-holy-dip-in-kumbh-1954/,No conclusion,opIndia
"Fact-Check: N Ram is lying in his The Hindu article about the Rafale Deal, here’s how",https://www.opindia.com/2019/01/n-ram-is-lying-in-his-the-hindu-article-about-the-rafale-deal-heres-how/,No conclusion,opIndia
"After BBC, Scroll uses ‘research’ to make fantastical claims that the research itself does not support",https://www.opindia.com/2019/01/fact-check-scroll-uses-research-to-create-fake-news-about-pm-modi-bjp-win-media-unsuported-by-research-cited/,No conclusion,opIndia
Another fake news on Rafale: France has not ordered 28 Rafale jets at half the cost compared to India,https://www.opindia.com/2019/01/another-fake-news-on-rafale-france-has-not-ordered-28-rafale-jets-at-half-the-cost-compared-to-india/,No conclusion,opIndia
"Media reported ‘thousands of trees felled ahead of PM Modi’s Odisha visit to make helipad’, turns out, it was a lie",https://www.opindia.com/2019/01/media-reported-thousands-of-trees-felled-ahead-of-pm-modis-odisha-visit-to-make-helipad-turns-out-it-was-a-lie/,No conclusion,opIndia
Gulf News claims ‘Rahul Gandhi has shed his Pappu image’ based on fake news pulled down by Business Standard,https://www.opindia.com/2019/01/troll-swati-chaturvedi-claims-rahul-gandhi-has-shed-his-pappu-image-based-on-fake-news-pulled-down-by-business-standard/,No conclusion,opIndia
"Business Standard withdraws article after OpIndia fact-check, when will others show the same ethics?",https://www.opindia.com/2019/01/fact-check-media-lie-business-standard-retracts-withdraws-story-google-trends-data-pm-modi-rahul-gandhi-after-opindia-fact-check/,No conclusion,opIndia
Justice AK Sikri declines honorary judicial position: Here is how lies were spread about his appointment,https://www.opindia.com/2019/01/fact-check-congress-ecosystem-spreads-lies-about-justice-ak-sikri-honorary-judicial-appointment-he-declies-position/,No conclusion,opIndia
How Business Standard misused Google Trends data to show Rahul ahead of Modi,https://www.opindia.com/2019/01/how-business-standard-misused-google-trends-data-to-show-rahul-ahead-of-modi/,No conclusion,opIndia
Fact Check: Is UP government distributing free condoms in Kumbh Mela?,https://www.opindia.com/2019/01/fact-check-is-up-government-distributing-free-condoms-in-kumbh-mela/,No conclusion,opIndia
Congress party peddles lies in their press conference on Alok Verma,https://www.opindia.com/2019/01/congress-partys-peddles-lies-in-their-press-conference-on-alok-verma/,No conclusion,opIndia
Leftist propaganda websites spread baseless claims about the transfer of ousted CBI Director Alok Verma,https://www.opindia.com/2019/01/the-wire-scroll-the-print-spread-baseless-claims-about-cbi-director-alok-verma-transfer/,No conclusion,opIndia
"Politicians spread fake news about the 10% reservation bill, further outlandish calculations",https://www.opindia.com/2019/01/politicians-spread-fake-news-about-the-10-reservation-bill-further-outlandish-calculations/,No conclusion,opIndia
"Amartya Sen lies about the 10% reservation bill, obfuscates on farm loan waivers and fear mongers about ‘intolerance’",https://www.opindia.com/2019/01/amartya-sen-lies-about-10-reservation-economically-backward-fearmongers-obfuscates-farm-loan-waiver-intolerance-nrc/,No conclusion,opIndia
Here are 4 lies being spread about 10% reservation to the economically backward section of society,https://www.opindia.com/2019/01/here-are-4-lies-being-spread-about-10-reservation-to-the-economically-backward-section-of-society/,No conclusion,opIndia
"10% reservation for the poor: Contrary to claims, here is why it might not encroach on the 50% reservation cap",https://www.opindia.com/2019/01/legal-analysis-10-reservation-for-economically-backward-will-not-encroach-50-reservation-limit-for-st-sc-obc/,No conclusion,opIndia
"Arvind Kejriwal and Jignesh Mevani further dangerous lies about Modi govt planning to end reservation for SC, ST, OBC",https://www.opindia.com/2019/01/arvind-kejriwal-and-jignesh-mevani-further-dangerous-lies-about-modi-govt-planning-to-end-reservation-for-sc-st-obc/,No conclusion,opIndia
Congress’ Shashi Tharoor caught lying on cow-related violence in an interview with Swati Chaturvedi,https://www.opindia.com/2019/01/congress-shashi-tharoor-caught-lying-on-cow-related-violence-in-an-interview-with-troll-swati-chaturvedi/,No conclusion,opIndia
IndiaSpend misrepresents facts of a case to boost the number of Muslim victims in its database,https://www.opindia.com/2019/01/indiaspend-misrepresents-facts-of-a-case-to-boost-the-number-of-muslim-victims-in-its-database/,No conclusion,opIndia
"The SC verdict on CBI Director is not a ‘blow to the government’, don’t let pliant media fool you",https://www.opindia.com/2019/01/the-sc-verdict-on-cbi-director-is-not-a-blow-to-the-modi-government-dont-let-pliant-media-fool-you/,No conclusion,opIndia
"Purushartha means manhood? Dear Liberals, it’s time you rise above your mickey",https://www.opindia.com/2019/01/purushartha-means-manhood-dear-liberals-its-time-you-rise-above-your-mickey/,No conclusion,opIndia
Naseeruddin Shah who had launched a website to ‘expose’ Modi now lies about having ‘high hopes’ from him,https://www.opindia.com/2019/01/naseeruddin-shah-who-had-launched-a-website-to-expose-modi-now-lies-about-having-high-hopes-from-him/,No conclusion,opIndia
Rafale cacophony: NDTV gives a masterclass in how pliant media is expected to behave,https://www.opindia.com/2019/01/rafale-cacophony-ndtv-gives-a-masterclass-in-how-pliant-media-is-expected-to-behave/,No conclusion,opIndia
"Rahul Gandhi’s lies are worse than the doctored tapes, they are worn out now",https://www.opindia.com/2019/01/rahul-gandhi-lies-are-worse-than-doctored-tapes-they-are-worn-out/,No conclusion,opIndia
"Congress lies busted: UPA govt did not blacklist AgustaWestland, Modi govt did and never withdrew the blacklisting",https://www.opindia.com/2018/12/congress-lies-busted-upa-govt-did-not-blacklist-agustawestland-modi-govt-did-and-never-withdrew-the-blacklisting/,No conclusion,opIndia
"Rajdeep Sardesai claims tourism is on a decline in Goa, official data says otherwise",https://www.opindia.com/2018/12/rajdeep-sardesai-goa-tourism-lies/,No conclusion,opIndia
Accidental Media: Here is how Narendra Modi’s travel expenses were twisted without comparing it to UPA era,https://www.opindia.com/2018/12/accidental-media-congress-loyalists-twist-narendra-modis-travel-expenses-without-comparing-it-to-the-upa-era/,No conclusion,opIndia
Congress endorses dubious fake news propaganda that demonises Hindus,https://www.opindia.com/2018/12/congress-endorses-dubious-fake-news-propaganda-that-demonises-hindus/,No conclusion,opIndia
"Dear journalists, in your hate for Modi and Doval, don’t become terror apologists. Read about IEDs first",https://www.opindia.com/2018/12/dear-journalists-in-your-hate-for-modi-and-doval-dont-become-terror-apologists-read-about-ieds-first/,No conclusion,opIndia
Congress leader spreads fake news about PM Modi waving without a crowd being present during Bogibeel bridge inauguration,https://www.opindia.com/2018/12/congress-leader-spreads-fake-news-about-pm-modi-waving-without-a-crowd-being-present-during-bogibeel-bridge-inauguration/,No conclusion,opIndia
"Fact-Check: Are Dalits not allowed to enter the Gorakhnath Temple, as claimed by India Today",https://www.opindia.com/2018/12/fake-news-rahul-kanwal-dalits-rubbish-india-today-report-of-them-not-being-allowed-inside-gorakhnath-temple/,No conclusion,opIndia
"Sexual harassment accused journalist-turned-filmmaker spreads fake news again, this time about Yogi Adityanath",https://www.opindia.com/2018/12/sexual-harassment-accused-journalist-turned-filmmaker-spreads-fake-news-again-this-time-about-yogi-adityanath/,No conclusion,opIndia
"Madhur Bhandarkar disputes ‘intolerance’ claim of Naseeruddin Shah, but media twists his statement as support",https://www.opindia.com/2018/12/madhur-bhandarkar-dispute-intolerance-claim-naseeruddin-shah-media-twists-his-statement-as-support/,No conclusion,opIndia
"After getting caught peddling fake news about Nitin Gadkari, Vinod Dua’s website issues bizarre clarification",https://www.opindia.com/2018/12/after-getting-caught-peddling-fake-news-about-nitin-gadkari-vinod-duas-website-issues-bizarre-clarification/,No conclusion,opIndia
Molestation accused Vinod Dua maliciously edits video clip of Nitin Gadkari to claim Gadkari spoke against Modi govt,https://www.opindia.com/2018/12/molestation-accused-vinod-dua-maliciously-edits-video-clip-of-nitin-gadkari-to-claim-gadkari-spoke-against-modi-govt/,No conclusion,opIndia
Agency handling Rajasthan police Twitter account needs to stop lying about Utambar case to hide their own goof-up,https://www.opindia.com/2018/12/agency-handling-rajasthan-police-twitter-account-needs-to-stop-lying-about-utambar-case-to-hide-their-own-goof-up/,No conclusion,opIndia
Congress is lying about Home Ministry order on intercepting computer data allowing snooping on general public,https://www.opindia.com/2018/12/fact-check-congress-lies-mha-circular-access-to-computers-says-bjp-wants-to-snoop/,No conclusion,opIndia
"Rahul Gandhi is wrong, the Modi government has sanctioned farmer loan waivers",https://www.opindia.com/2018/12/rahul-gandhi-is-wrong-the-modi-government-has-sanctioned-farmer-loan-waivers/,No conclusion,opIndia
Rajasthan Police ends up declaring a true incident as ‘fake news’ on Twitter,https://www.opindia.com/2018/12/rajasthan-police-twitter-goof-up-declares-real-incident-as-fake-news/,No conclusion,opIndia
Fact-Check: Are Rahul Gandhi’s claims of farmer loans being waived in Karnataka completely true?,https://www.opindia.com/2018/12/debt-ridden-farmers-receive-recovery-notices-in-karnataka-even-as-rahul-gandhi-claims-state-had-waived-farm-loans/,No conclusion,opIndia
"Pro-Congress troll resumes fake news website, makes outlandish claims on Rafale targeting Modi",https://www.opindia.com/2018/12/abhishek-mishra-viralinindia-fake-news-congress/,No conclusion,opIndia
Reuters quoted ‘source’ to say Modi govt will waive farmer loans on a day Union Minister said there was no such plan,https://www.opindia.com/2018/12/reuters-farm-loan-waiver-modi-centre/,No conclusion,opIndia
Media circulates video of wedding celebration at Javed Akhtar’s house as that from Isha Ambani’s wedding in Udaipur,https://www.opindia.com/2018/12/media-circulates-video-of-wedding-celebration-at-javed-akhtars-house-as-that-from-isha-ambanis-wedding-in-udaipur/,No conclusion,opIndia
‘Journalists’ and politicians spread lies about RBI Deputy Governor’s resigning following Urjit Patel’s exit,https://www.opindia.com/2018/12/fact-check-after-rbi-governor-urjit-patel-did-deputy-governor-viral-acharya-also-resign/,No conclusion,opIndia
Fact check: Did BJP President Amit Shah and PM Modi call Baniyas cheaters and accuse them of profiteering?,https://www.opindia.com/2018/12/amit-shah-baniya-chor-fact-check/,No conclusion,opIndia
Fact check: Gujarat CM Vijay Rupani did not make the casteist comment ahead of Jasdan by-elections,https://www.opindia.com/2018/12/vijay-rupani-kshatriya-koli-jasdan/,No conclusion,opIndia
Statue of all ironies: Pritish Nandy uses example of fake news to spread fake news,https://www.opindia.com/2018/12/sardar-patel-chinese-pritish-nandy/,No conclusion,opIndia
"Journalist turned filmmaker spreads fake news about Bulandshahr, attacks police after being called out",https://www.opindia.com/2018/12/journalist-turned-filmmaker-spreads-fake-news-about-bulandshahr-attacks-police-after-being-called-out/,No conclusion,opIndia
"As inauguration of Statue of Unity completes a month, the mindless, illogical criticism doesn’t seem to end",https://www.opindia.com/2018/12/statue-of-unity-misplaced-criticism-controversy-farhan-akhtar/,No conclusion,opIndia
Fact Check: Congress and The Wire spread falsehoods about Pradhan Mantri Fasal Bima Yojana,https://www.opindia.com/2018/12/fact-check-congress-and-the-wire-spread-falsehoods-about-pradhan-mantri-fasal-bima-yojana/,No conclusion,opIndia
Congress leaders post doctored video to prove the video of ‘Pakistan Zindabad’ slogan in Congress rally is fake,https://www.opindia.com/2018/12/congress-leaders-post-doctored-video-to-prove-the-video-of-pakistan-zindabad-slogan-in-congress-rally-is-fake/,No conclusion,opIndia
"No, the Nizam was not a large hearted patriot who donated 5000 kg of gold to fight China",https://www.opindia.com/2018/12/fact-check-no-the-nizam-of-hyderabad-did-not-donate-gold-for-india-he-had-invested-it/,No conclusion,opIndia
"Kerala Government, Congress spread misinformation about bill for Kerala flood rescue operations",https://www.opindia.com/2018/12/kerala-government-congress-spread-misinformation-about-bill-for-flood-rescue-operations/,No conclusion,opIndia
"After facing heat for his photo-op with Khalistani, Navjot Singh Sidhu lies blatantly",https://www.opindia.com/2018/12/congress-leader-navjot-singh-sidhu-lies-rahul-gandhi-wanted-him-to-go-to-pakistan-kartarpur-imran-khan/,No conclusion,opIndia
